Source;Target;Weight
75;61;0.812389
75;62;0.993592
75;63;0.727138
75;64;0.559558
75;65;0.624335
75;66;0.548134
75;67;0.673692
75;68;0.983325
75;69;0.490790
75;70;0.145345
75;71;0.562782
75;72;0.853507
75;73;0.518782
75;74;0.828068
75;75;0.000000
75;76;0.702881
75;77;0.759496
75;78;0.798243
75;79;0.684929
75;80;0.528100
75;81;0.666602
76;0;0.439197
76;1;0.424937
76;2;0.486719
76;3;0.244823
76;4;0.394293
76;5;0.605292
76;6;0.294031
76;7;0.978433
76;8;0.665985
76;9;0.974637
76;10;0.622739
76;11;0.978279
76;12;0.704974
76;13;0.331143
76;14;0.976993
76;15;0.301390
76;16;0.684493
76;17;0.454527
76;18;0.990377
76;19;0.972505
76;20;0.493232
76;21;0.418080
76;22;0.978122
76;23;0.364501
76;24;0.635430
76;25;0.360973
76;26;0.387283
76;27;0.391171
76;28;0.971796
76;29;0.985159
76;30;0.294353
76;31;0.361772
76;32;0.346931
76;33;0.437648
76;34;0.695935
76;35;0.975283
76;36;0.985448
76;37;0.985865
76;38;0.457701
76;39;0.413095
76;40;0.970246
76;41;0.825630
76;42;0.558933
76;43;0.978615
76;44;0.083642
76;45;0.538583
76;46;0.637247
76;47;0.421916
76;48;0.932893
76;49;0.978648
76;50;0.429870
76;51;0.977304
76;52;0.404428
76;53;0.600962
76;54;0.359436
76;55;0.223686
76;56;0.701039
76;57;0.650642
76;58;0.422341
76;59;0.602228
76;60;0.652572
76;61;0.519952
76;62;0.980586
76;63;0.540963
76;64;0.428048
76;65;0.362446
76;66;0.494981
76;67;0.378980
76;68;0.966151
76;69;0.741160
76;70;0.703421
76;71;0.350426
76;72;0.720876
76;73;0.418846
76;74;0.446543
76;75;0.702881
76;76;0.000000
76;77;0.711314
76;78;0.350986
76;79;0.479677
76;80;0.343402
76;81;0.354501
77;0;0.587879
77;1;0.477260
77;2;0.564177
77;3;0.685407
77;4;0.465257
77;5;0.585400
77;6;0.597991
77;7;0.953247
77;8;0.629916
77;9;0.903594
77;10;0.686482
77;11;0.909883
77;12;0.672380
77;13;0.850967
77;14;0.955666
77;15;0.840047
77;16;0.931207
77;17;0.534274
77;18;0.998127
77;19;0.932013
77;20;0.571837
77;21;0.139893
77;22;0.918608
77;23;0.595563
77;24;0.705254
77;25;0.668043
77;26;0.599986
77;27;0.619560
77;28;0.925346
77;29;0.959364
77;30;0.627390
77;31;0.543823
77;32;0.525287
77;33;0.450167
77;34;0.786788
77;35;0.934665
77;36;0.988540
77;37;0.997170
77;38;0.528704
77;39;0.825462
77;40;0.949074
77;41;0.130582
77;42;0.809874
77;43;0.950996
77;44;0.724174
77;45;0.813146
77;46;0.802414
77;47;0.512660
77;48;0.982059
77;49;0.940198
77;50;0.838008
77;51;0.972386
77;52;0.492272
77;53;0.829697
77;54;0.578000
77;55;0.650394
77;56;0.756315
77;57;0.863109
77;58;0.563332
77;59;0.601256
77;60;0.747623
77;61;0.865793
77;62;0.950876
77;63;0.668736
77;64;0.473710
77;65;0.494439
77;66;0.483800
77;67;0.685249
77;68;0.932252
77;69;0.927371
77;70;0.718480
77;71;0.549547
77;72;0.772373
77;73;0.457380
77;74;0.637304
77;75;0.759496
77;76;0.711314
77;77;0.000000
77;78;0.590880
77;79;0.886186
77;80;0.587711
77;81;0.536420
78;0;0.561851
78;1;0.495305
78;2;0.579366
78;3;0.313624
78;4;0.310020
78;5;0.302718
78;6;0.534061
78;7;0.920211
78;8;0.638133
78;9;0.889827
78;10;0.751619
78;11;0.904634
78;12;0.118512
78;13;0.566729
78;14;0.981088
78;15;0.537703
78;16;0.791859
78;17;0.124729
78;18;0.994410
78;19;0.972112
78;20;0.448746
78;21;0.459710
78;22;0.925535
78;23;0.570101
78;24;0.402977
78;25;0.161007
78;26;0.303307
78;27;0.157385
78;28;0.941619
78;29;0.888154
78;30;0.530247
78;31;0.576487
78;32;0.408976
78;33;0.204317
78;34;0.619309
78;35;0.880463
78;36;0.987094
78;37;0.991758
78;38;0.255241
78;39;0.587552
78;40;0.974856
78;41;0.756334
78;42;0.755981
78;43;0.971508
78;44;0.411040
78;45;0.589300
78;46;0.736472
78;47;0.267023
78;48;0.958544
78;49;0.932233
78;50;0.620597
78;51;0.983527
78;52;0.483578
78;53;0.742638
78;54;0.573132
78;55;0.285779
78;56;0.242123
78;57;0.795939
78;58;0.607444
78;59;0.207329
78;60;0.294755
78;61;0.652581
78;62;0.980818
78;63;0.112944
78;64;0.465367
78;65;0.431421
78;66;0.260289
78;67;0.244797
78;68;0.913014
78;69;0.813063
78;70;0.804855
78;71;0.365905
78;72;0.614042
78;73;0.344020
78;74;0.517764
78;75;0.798243
78;76;0.350986
78;77;0.590880
78;78;0.000000
78;79;0.719553
78;80;0.574341
78;81;0.456512
79;0;0.697758
79;1;0.733207
79;2;0.613099
79;3;0.429427
79;4;0.771117
79;5;0.699398
79;6;0.673930
79;7;0.923924
79;8;0.746337
79;9;0.981679
79;10;0.590540
79;11;0.984627
79;12;0.772363
79;13;0.384405
79;14;0.970390
79;15;0.385585
79;16;0.738277
79;17;0.642699
79;18;0.991701
79;19;0.968048
79;20;0.661755
79;21;0.778452
79;22;0.982914
79;23;0.665560
79;24;0.732701
79;25;0.457495
79;26;0.518929
79;27;0.767147
79;28;0.969069
79;29;0.990945
79;30;0.817368
79;31;0.762186
79;32;0.725810
79;33;0.726078
79;34;0.846184
79;35;0.966463
79;36;0.988253
79;37;0.988132
79;38;0.806570
79;39;0.517029
79;40;0.980511
79;41;0.970899
79;42;0.158623
79;43;0.984702
79;44;0.540781
79;45;0.266777
79;46;0.825898
79;47;0.703241
79;48;0.950103
79;49;0.944249
79;50;0.291190
79;51;0.967761
79;52;0.569160
79;53;0.341531
79;54;0.720457
79;55;0.409933
79;56;0.756381
79;57;0.705199
79;58;0.705087
79;59;0.647305
79;60;0.711417
79;61;0.576966
79;62;0.984322
79;63;0.626684
79;64;0.750209
79;65;0.659478
79;66;0.600423
79;67;0.749439
79;68;0.910139
79;69;0.805045
79;70;0.685390
79;71;0.774976
79;72;0.835993
79;73;0.745717
79;74;0.705524
79;75;0.684929
79;76;0.479677
79;77;0.886186
79;78;0.719553
79;79;0.000000
79;80;0.678947
79;81;0.832998
80;0;0.229390
80;1;0.148292
80;2;0.203828
80;3;0.528028
80;4;0.179216
80;5;0.495312
80;6;0.170221
80;7;0.951005
80;8;0.438217
80;9;0.901361
80;10;0.342904
80;11;0.905216
80;12;0.833121
80;13;0.617403
80;14;0.954223
80;15;0.589393
80;16;0.590435
80;17;0.488594
80;18;0.995280
80;19;0.917016
80;20;0.349913
80;21;0.522502
80;22;0.900353
80;23;0.207464
80;24;0.814303
80;25;0.567400
80;26;0.322972
80;27;0.529749
80;28;0.938850
80;29;0.993237
80;30;0.310240
80;31;0.129815
80;32;0.275656
80;33;0.273641
80;34;0.708120
80;35;0.975035
80;36;0.991333
80;37;0.993238
80;38;0.334939
80;39;0.523483
80;40;0.945176
80;41;0.846048
80;42;0.572781
80;43;0.937305
80;44;0.369590
80;45;0.716268
80;46;0.640915
80;47;0.307640
80;48;0.969456
80;49;0.948288
80;50;0.542914
80;51;0.988397
80;52;0.178119
80;53;0.638946
80;54;0.194581
80;55;0.488272
80;56;0.802269
80;57;0.646005
80;58;0.076586
80;59;0.559771
80;60;0.677863
80;61;0.761290
80;62;0.927601
80;63;0.726453
80;64;0.177355
80;65;0.170390
80;66;0.292313
80;67;0.508519
80;68;0.924868
80;69;0.876453
80;70;0.456615
80;71;0.295640
80;72;0.634951
80;73;0.156431
80;74;0.406673
80;75;0.528100
80;76;0.343402
80;77;0.587711
80;78;0.574341
80;79;0.678947
80;80;0.000000
80;81;0.287596
81;0;0.288643
81;1;0.117242
81;2;0.286984
81;3;0.484693
81;4;0.172237
81;5;0.571156
81;6;0.228061
81;7;0.985794
81;8;0.524179
81;9;0.920325
81;10;0.628275
81;11;0.925385
81;12;0.765935
81;13;0.731433
81;14;0.941251
81;15;0.737412
81;16;0.898376
81;17;0.296882
81;18;0.996112
81;19;0.905117
81;20;0.364567
81;21;0.311356
81;22;0.928524
81;23;0.267501
81;24;0.576447
81;25;0.578259
81;26;0.499861
81;27;0.399205
81;28;0.911941
81;29;0.978708
81;30;0.075571
81;31;0.152405
81;32;0.093837
81;33;0.214368
81;34;0.644882
81;35;0.954251
81;36;0.986154
81;37;0.994707
81;38;0.341574
81;39;0.809137
81;40;0.929200
81;41;0.823438
81;42;0.754553
81;43;0.956666
81;44;0.376903
81;45;0.741728
81;46;0.572423
81;47;0.270490
81;48;0.963573
81;49;0.944602
81;50;0.834319
81;51;0.975494
81;52;0.148090
81;53;0.784308
81;54;0.130620
81;55;0.365314
81;56;0.905375
81;57;0.842660
81;58;0.225840
81;59;0.652844
81;60;0.788573
81;61;0.720114
81;62;0.959728
81;63;0.706436
81;64;0.110456
81;65;0.127758
81;66;0.401693
81;67;0.561447
81;68;0.961592
81;69;0.861241
81;70;0.582854
81;71;0.117777
81;72;0.691631
81;73;0.168070
81;74;0.375815
81;75;0.666602
81;76;0.354501
81;77;0.536420
81;78;0.456512
81;79;0.832998
81;80;0.287596
81;81;0.000000
