% 1. Title: Playstore Data Category Classification
% 
% 2. Sources:
%      (a) Creator: P. K. Das
%      (b) Source: Google Play Store dataset
%      (c) Date: June, 2016
% 
@RELATION playstore

@ATTRIBUTE _exit NUMERIC
@ATTRIBUTE _llseek NUMERIC
@ATTRIBUTE arch_prctl NUMERIC
@ATTRIBUTE bind NUMERIC
@ATTRIBUTE brk NUMERIC
@ATTRIBUTE chdir NUMERIC
@ATTRIBUTE clock_gettime NUMERIC
@ATTRIBUTE clone NUMERIC
@ATTRIBUTE close NUMERIC
@ATTRIBUTE connect NUMERIC
@ATTRIBUTE dup NUMERIC
@ATTRIBUTE epoll_ctl NUMERIC
@ATTRIBUTE epoll_pwait NUMERIC
@ATTRIBUTE execve NUMERIC
@ATTRIBUTE exit_group NUMERIC
@ATTRIBUTE faccessat NUMERIC
@ATTRIBUTE fchmod NUMERIC
@ATTRIBUTE fchmodat NUMERIC
@ATTRIBUTE fcntl NUMERIC
@ATTRIBUTE fdatasync NUMERIC
@ATTRIBUTE flock NUMERIC
@ATTRIBUTE fstat NUMERIC
@ATTRIBUTE fsync NUMERIC
@ATTRIBUTE ftruncate NUMERIC
@ATTRIBUTE futex NUMERIC
@ATTRIBUTE getcwd NUMERIC
@ATTRIBUTE getegid NUMERIC
@ATTRIBUTE geteuid NUMERIC
@ATTRIBUTE getgid NUMERIC
@ATTRIBUTE getpgid NUMERIC
@ATTRIBUTE getppid NUMERIC
@ATTRIBUTE getpriority NUMERIC
@ATTRIBUTE getrlimit NUMERIC
@ATTRIBUTE getsockname NUMERIC
@ATTRIBUTE getsockopt NUMERIC
@ATTRIBUTE gettid NUMERIC
@ATTRIBUTE gettimeofday NUMERIC
@ATTRIBUTE getuid NUMERIC
@ATTRIBUTE inotify_add_watch NUMERIC
@ATTRIBUTE inotify_rm_watch NUMERIC
@ATTRIBUTE ioctl NUMERIC
@ATTRIBUTE kill NUMERIC
@ATTRIBUTE listen NUMERIC
@ATTRIBUTE lseek NUMERIC
@ATTRIBUTE madvise NUMERIC
@ATTRIBUTE mincore NUMERIC
@ATTRIBUTE mkdirat NUMERIC
@ATTRIBUTE mmap NUMERIC
@ATTRIBUTE modify_ldt NUMERIC
@ATTRIBUTE mprotect NUMERIC
@ATTRIBUTE msync NUMERIC
@ATTRIBUTE munmap NUMERIC
@ATTRIBUTE nanosleep NUMERIC
@ATTRIBUTE newfstatat NUMERIC
@ATTRIBUTE openat NUMERIC
@ATTRIBUTE personality NUMERIC
@ATTRIBUTE ppoll NUMERIC
@ATTRIBUTE prctl NUMERIC
@ATTRIBUTE pread NUMERIC
@ATTRIBUTE pwrite NUMERIC
@ATTRIBUTE read NUMERIC
@ATTRIBUTE readlinkat NUMERIC
@ATTRIBUTE recvfrom NUMERIC
@ATTRIBUTE recvmsg NUMERIC
@ATTRIBUTE renameat NUMERIC
@ATTRIBUTE restart_syscall NUMERIC
@ATTRIBUTE rt_sigaction NUMERIC
@ATTRIBUTE rt_sigprocmask NUMERIC
@ATTRIBUTE rt_sigreturn NUMERIC
@ATTRIBUTE rt_sigtimedwait NUMERIC
@ATTRIBUTE sched_getparam NUMERIC
@ATTRIBUTE sched_getscheduler NUMERIC
@ATTRIBUTE sched_yield NUMERIC
@ATTRIBUTE sendmsg NUMERIC
@ATTRIBUTE sendto NUMERIC
@ATTRIBUTE set_thread_area NUMERIC
@ATTRIBUTE set_tid_address NUMERIC
@ATTRIBUTE setitimer NUMERIC
@ATTRIBUTE setpgid NUMERIC
@ATTRIBUTE setpriority NUMERIC
@ATTRIBUTE setresuid NUMERIC
@ATTRIBUTE setrlimit NUMERIC
@ATTRIBUTE setsockopt NUMERIC
@ATTRIBUTE shutdown NUMERIC
@ATTRIBUTE sigaction NUMERIC
@ATTRIBUTE sigaltstack NUMERIC
@ATTRIBUTE sigreturn NUMERIC
@ATTRIBUTE socket NUMERIC
@ATTRIBUTE socketpair NUMERIC
@ATTRIBUTE statfs NUMERIC
@ATTRIBUTE tgkill NUMERIC
@ATTRIBUTE ugetrlimit NUMERIC
@ATTRIBUTE umask NUMERIC
@ATTRIBUTE uname NUMERIC
@ATTRIBUTE unlinkat NUMERIC
@ATTRIBUTE utimensat NUMERIC
@ATTRIBUTE write NUMERIC
@ATTRIBUTE writev NUMERIC
@ATTRIBUTE class {communication,personalization,video_playback,drink_recipes,music_n_audio,shopping,education,tools,health_n_fitness,productivity,arcade,entertainment,file_explorer,travel_n_local,scientific_calculator,news_n_magazines,alarm_clock,Lifestyle,business,pdf_reader,libraries_n_demo,adventure,wifi_analyzer,_exit,lunar_calendar,lifestyle,medical,battery_saver,social,books_n_reference,to_do_list}

@DATA
0,0,10,0,0,0,0,10,952,0,339,372,3124,0,0,352,0,33,1143,49,0,1156,0,0,24120,0,0,184,0,0,0,1274,0,0,0,0,0,2695,0,0,6733,0,0,0,720,0,0,403,0,110,0,363,0,661,314,0,0,2797,814,125,2159,1,10623,1,0,0,0,255,0,1,0,0,55,0,6373,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6354,2711,business
11,0,24,0,0,0,0,24,689,0,160,245,4617,0,0,460,0,33,1297,6,0,1424,0,0,16708,0,0,230,0,0,1,1114,0,0,1,0,0,2508,0,0,8656,0,0,0,937,0,0,554,0,237,0,468,1,685,429,0,0,2537,1301,27,4108,1,8473,1,0,2,0,256,0,1,0,0,200,0,4805,0,11,0,0,38,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,7820,2934,shopping
47,3,63,3,1,0,177,85,1253,27,693,187,46012,1,1,174,1,17,593,148,2,590,17,70,68741,0,10,71,10,0,1,1015,5,10,31,0,2,10164,0,0,26999,0,1,566,7247,0,3,1676,11,1013,0,1092,0,453,1224,2,0,2568,296,89,53351,27,9410,7211,16,2,0,1880,0,1,0,0,186,214,14652,1,43,0,1,86,0,1,17,0,10,132,0,28,9,0,0,1,0,0,27,0,57150,3163,lunar_calendar
23,0,51,4,0,0,790,76,1614,105,511,722,29960,0,0,164,0,6,1132,55,0,535,1,306,57718,0,10,33,10,0,1,1632,4,34,111,0,0,7112,0,0,15241,0,1,315,6188,0,8,1527,0,495,0,957,6,505,1958,0,3,3940,405,622,41850,2,11100,4529,3,12,0,586,50,1,0,0,1271,209,11179,0,22,0,0,163,0,1,62,0,0,99,0,109,9,2,0,0,0,1,28,0,30066,4018,lifestyle
11,6,8,2,2,0,705,18,260,7,0,0,1,2,2,94,2,6,363,127,4,355,2,0,1814,0,0,69,0,0,0,14,0,4,17,0,4,11,0,0,235,1,0,54,414,0,0,65,22,951,0,253,2,220,289,4,0,290,122,225,102,34,2,1,0,0,0,5,1,1,0,0,165,2,0,2,5,0,2,9,0,0,7,0,20,29,0,9,0,0,0,2,0,0,8,0,97,12,wifi_analyzer
179,0,152,5,0,0,188,217,2057,35,570,350,33169,0,0,421,0,48,667,35,0,547,7,76,75218,0,12,47,12,0,0,1320,4,13,129,0,0,9012,4,0,11523,0,1,222,9129,0,8,2575,0,1348,0,2161,0,775,1583,0,1,3115,867,106,21258,4,10535,5793,2,2,2,946,0,1,0,0,218,242,13191,0,154,0,0,226,0,0,41,0,0,396,0,42,10,0,0,0,0,0,10,0,22867,5112,productivity
14,3,52,2,1,0,477,71,1521,9,383,371,21331,1,1,204,1,34,690,53,2,489,31,193,52640,0,12,33,12,0,1,1175,5,2,67,0,2,5479,4,0,12697,0,1,368,4858,0,10,1829,11,1326,0,1432,21,577,1571,2,0,3247,763,331,49432,33,8375,2809,29,1,2,1565,50,1,0,0,1500,95,8331,1,10,0,1,135,0,1,4,0,10,85,0,16,10,2,0,1,0,0,45,0,41469,2963,scientific_calculator
41,3,62,2,1,0,656,104,1987,167,858,881,51822,1,1,209,1,9,1538,58,2,709,3,537,85575,0,12,35,12,0,0,971,4,47,100,0,2,10688,4,0,12709,0,1,394,9421,0,12,2222,11,1566,0,1444,25,1223,2249,2,0,2948,288370,1035,80149,48,7522,8464,3,2,0,1802,50,1,0,0,2125,356,14691,1,37,0,1,257,0,1,81,0,10,145,0,174,10,2,0,1,0,1,55,0,51547,3757,tools
21,3,50,2,1,0,146,73,749,19,239,338,12936,1,1,162,1,13,619,53,2,436,2,3,34222,0,12,69,12,0,0,1275,3,0,10,0,2,5307,4,0,12068,0,1,182,1455,0,7,1115,11,1218,0,903,3,586,534,2,0,3074,1146,74,7899,32,11801,586,2,0,2,367,0,1,0,0,382,41,6790,1,18,0,1,70,0,0,8,0,10,94,0,26,12,1,0,1,0,0,14,0,11267,2603,lifestyle
0,0,11,0,0,0,0,11,534,0,269,330,4200,0,0,0,0,0,204,0,0,0,0,0,8950,0,0,0,0,0,0,1778,0,0,0,0,0,3599,0,0,7880,0,0,0,617,0,0,218,0,59,0,175,0,104,25,0,0,3833,178,0,2285,0,9202,1,0,0,0,102,0,1,0,0,101,0,5054,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,7598,1626,tools
78,0,103,3,0,0,355,144,1847,28,621,599,28853,0,0,207,0,36,796,56,1,465,33,249,79860,0,12,35,12,0,1,1206,5,8,95,0,0,7143,4,0,14848,0,1,315,5801,0,9,2325,0,996,0,1655,13,657,1747,0,1,3142,898,397,43038,6,8183,4385,34,1,0,1266,50,1,0,0,1631,111,10202,0,77,0,0,247,0,1,33,0,0,222,0,36,10,2,0,0,0,0,48,0,26801,3488,lifestyle
50,0,76,2,0,0,448,89,1471,34,600,459,42123,0,0,160,0,13,711,55,0,480,11,193,81964,0,10,33,10,0,1,1187,5,9,74,0,0,8806,0,0,13123,0,1,303,6296,0,7,1828,0,535,0,1309,9,577,1776,0,1,3123,725,328,67016,2,11192,6744,10,10,0,1295,50,1,0,0,1954,139,14581,0,49,0,0,206,0,1,48,0,0,139,0,36,9,2,0,0,0,0,21,0,48844,3594,tools
129,3,111,2,1,0,376,167,1221,9,353,356,22934,1,1,201,1,12,521,38,2,387,12,21,65435,0,10,40,10,0,1,1333,4,3,37,0,2,6508,0,0,13424,0,1,203,4762,0,3,1794,11,1186,0,1541,0,375,972,2,0,3310,1062,23,15926,27,11155,3368,11,4,0,2870,21,1,0,0,155,202,11274,1,105,0,1,170,0,0,21,0,10,296,0,10,9,0,0,1,0,0,20,0,19109,4731,tools
0,0,22,0,0,0,0,26,924,0,203,322,10310,0,0,420,0,6,1283,49,0,1293,5,0,77295,0,0,211,0,0,1,2844,0,0,6,0,0,6228,0,0,18121,0,0,26,2263,0,1,1711,0,349,0,1362,2,670,646,0,0,6483,2779,104,8423,4,11124,1,4,0,0,481,0,1,0,0,101,0,5786,0,0,0,0,25,0,0,0,0,0,26,0,0,2,0,0,0,0,0,4,0,17685,3817,tools
9,0,21,0,0,0,0,25,752,0,68,116,2503,0,0,755,0,23,1157,25,0,1376,14,0,11512,0,0,218,0,0,1,696,0,0,24,0,0,1130,0,0,6502,0,0,0,1528,0,1,1316,0,324,0,884,3,1678,753,0,0,1694,1648,69,2958,4,5666,1,12,2,0,3857,0,1,0,0,57,0,3006,0,9,0,0,28,0,0,0,0,0,34,0,0,2,24,0,0,0,0,12,0,5427,619,file_explorer
15,3,53,2,1,0,446,79,1147,11,270,329,15497,1,2,147,1,8,598,48,2,454,2,181,40433,0,12,33,12,0,0,704,4,3,50,0,2,3628,4,0,7674,0,1,420,3467,0,12,1730,11,1489,0,1297,6,785,1371,2,0,2238,759,259,27619,49,3459,2180,3,2,2,686,50,1,0,0,1010,70,4549,1,11,0,1,141,0,1,5,0,10,95,0,18,12,2,0,1,0,0,22,0,18513,3371,music_n_audio
0,0,2,0,0,0,0,2,3,0,1,0,14,0,1,0,0,0,1,0,0,0,0,0,43,0,0,0,0,0,0,9,0,0,0,0,0,12,0,0,23,0,0,0,2,0,0,6,0,8,0,1,0,0,2,0,0,22,0,0,3,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,2,entertainment
0,0,33,36,0,0,0,39,412,83,105,153,3103,0,0,2325,0,32,298,5,0,92,0,0,14266,0,8,9,8,0,1,829,2,70,165,0,0,1797,0,0,7850,0,1,54,1015,0,3,655,0,206,0,493,1,2504,194,0,35,2029,751,2,9073,1,6086,1,1,2,0,335,0,1,0,0,144,35,3525,0,0,0,0,42,0,0,83,0,0,39,0,84,4,0,0,0,0,0,2,0,10692,2267,tools
53,3,87,38,1,0,905,116,2613,116,654,502,52139,1,1,724,1,122,1848,143,2,1551,79,260,109527,0,12,187,12,0,1,1691,5,74,379,0,2,12011,4,0,20716,0,1,372,8351,0,11,2622,11,1506,0,1958,9,1352,2960,2,36,4574,1045,635,109625,32,11932,7463,91,3,2,1031,57,1,0,0,2355,197,16080,1,49,0,1,276,0,1,249,0,10,169,0,134,10,3,0,1,0,0,99,0,78748,4431,tools
1,0,15,0,0,0,83,15,2928,0,129,173,4898,0,0,2171,0,86,8603,3260,0,8315,40,0,13202,0,0,1695,0,0,1,1202,0,0,42,0,0,2610,0,0,11971,0,0,0,1949,0,0,977,0,210,0,904,1,3768,2855,0,0,2782,3785,9774,4602,1,13289,1,40,1,0,264,0,1,0,0,208,0,7972,0,1,0,0,18,0,0,0,0,0,16,0,0,0,0,0,0,0,0,40,0,9046,2220,productivity
26,0,35,0,0,0,0,35,524,0,185,301,4800,0,0,233,0,27,778,15,0,728,1,0,11765,0,0,117,0,0,0,1294,0,0,1,0,0,2510,0,0,7879,0,0,0,1130,0,2,549,0,166,0,488,0,544,228,0,0,2851,921,34,4721,0,11376,1,0,2,0,313,0,1,0,0,153,0,6983,0,26,0,0,36,0,0,0,0,0,61,0,0,0,1,0,0,0,0,2,0,9210,3450,lifestyle
12,3,50,2,1,0,296,71,768,9,118,111,5743,1,1,125,1,10,471,48,2,424,6,141,14675,0,12,33,12,0,1,235,4,2,32,0,2,1304,4,0,3192,0,1,371,1852,0,10,1065,11,1463,0,820,3,647,911,2,0,908,273,220,14358,47,994,812,6,2,2,664,51,1,0,0,873,44,1399,1,8,0,1,99,0,1,4,0,10,83,0,16,10,2,0,1,0,0,25,0,11785,402,tools
0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,2,0,1,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,tools
18,0,55,2,0,0,679,83,2714,8,898,662,49325,0,0,302,0,49,1076,61,1,652,46,280,94391,0,12,37,12,0,1,1722,5,2,108,0,0,12114,4,0,21503,0,1,432,9173,0,10,3171,0,976,0,2086,16,627,3011,0,0,5168,1010,534,119765,10,11850,6981,45,2,0,2188,50,1,0,0,1812,213,16166,0,17,0,0,216,0,1,4,0,0,101,0,15,12,2,0,0,0,0,59,0,86494,3725,tools
0,0,4,0,0,0,0,4,111,0,28,57,2465,0,0,76,0,27,28,0,0,30,3,0,4118,0,0,0,0,0,0,426,0,0,31,0,0,787,0,0,3136,0,0,0,650,0,0,259,0,23,0,239,0,24,53,0,0,920,426,0,1986,0,6380,1,3,2,0,99,0,1,0,0,57,0,3573,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3716,376,productivity
66,0,181,2,0,0,191,189,1588,9,257,274,3651,0,0,232,0,19,1385,24,0,680,17,0,39324,0,10,53,10,0,0,1255,1,0,365,0,0,2825,4,0,11224,0,1,870,1557,0,346,2072,0,1232,0,1618,0,1489,1367,0,0,2828,1743,40,1656,4,12256,1,13,2,2,896,0,1,0,0,50,0,7791,0,66,0,0,228,0,0,9,0,0,255,0,16,5,0,0,0,0,0,18,0,90681,3212,productivity
40,3,79,2,1,0,878,108,2116,11,620,493,51616,1,1,243,1,13,869,78,2,648,5,216,112038,0,12,45,12,0,0,1995,4,3,75,0,2,17171,4,0,21738,0,1,484,8253,0,12,3024,11,1616,0,2374,24,1030,2589,2,0,5547,2010,407,75024,49,11261,6053,5,3,2,959,56,1,0,0,2011,188,13414,1,36,0,1,263,0,1,5,0,10,148,0,18,12,3,0,1,0,0,29,0,45031,5449,tools
59,3,105,3,1,0,371,129,1614,12,404,500,15876,1,1,214,1,18,692,58,2,443,12,200,97395,0,12,35,12,0,1,1740,5,4,47,0,2,5982,4,0,11944,0,1,390,5227,0,11,1916,11,1729,0,1618,1,1004,1172,2,1,4643,1117,284,13339,47,8389,2104,14,1,2,1312,50,1,0,0,857,49,7474,1,51,0,1,167,0,1,12,0,10,188,0,20,10,2,0,1,0,0,33,0,14922,5082,tools
12,0,47,2,0,0,166,74,1122,8,255,263,14000,0,0,148,0,19,572,46,1,466,16,169,33596,0,12,33,12,0,1,567,5,2,43,0,0,3288,4,0,6983,0,1,370,3128,0,10,1501,0,880,0,1035,6,346,1308,0,0,1774,446,278,28317,10,3747,1960,15,2,2,1034,50,1,0,0,515,73,4602,0,11,0,0,117,0,1,4,0,0,86,0,15,12,2,0,0,0,0,28,0,21827,1708,tools
25,0,83,28,3,0,245,98,2938,76,219,408,12849,12,3,622,0,55,1422,293,0,1264,60,29,69275,0,12,176,12,0,1,2466,3,55,280,0,0,7720,4,0,19184,0,1,3521,5350,0,52,2303,0,1187,0,1759,3,1423,2547,0,27,5858,1822,855,21671,34,13367,186,46,4,30,1389,2,3,0,0,478,40,6814,0,28,0,0,117,0,0,119,0,0,123,0,86,12,5,0,0,0,0,66,0,17945,4693,battery_saver
27,3,49,1,1,0,397,72,1511,37,454,420,50572,1,1,118,1,6,703,53,2,582,1,261,71028,0,2,23,2,0,1,700,4,10,39,0,2,10039,0,0,9046,0,1,336,6410,0,9,1601,11,1210,0,1133,1,690,1279,2,0,2068,416,425,68770,46,9545,7540,3,2,0,899,50,1,0,0,751,175,16516,1,23,0,1,106,0,1,20,0,10,99,0,38,5,2,0,1,0,1,29,0,64160,4136,productivity
21,3,191,4,119,0,671,215,30374,167,353,327,19378,473,119,593,1,98,1661,358,2,2413,83,167,96357,0,12,310,12,0,0,902,4,6,508,0,2,5316,4,0,13873,0,1,619,5103,0,18,8826,11,5250,0,4770,5,1266,3688,2,2,7984,2046,939,27500,519,5609,2764,85,1,946,1329,53,1,0,0,1167,72,6533,1,134,0,1,239,118,0,170,0,10,236,0,294,10,3,0,1,0,118,105,0,16355,2921,tools
24,3,63,3,1,0,656,94,3171,12,1316,1067,60319,1,1,420,1,17,2149,83,2,1124,7,894,118567,0,12,69,12,0,0,1266,5,4,144,0,2,12745,4,0,20175,0,1,436,8947,0,12,3896,11,1659,0,2802,9,1773,3188,2,1,3769,2235,1580,98483,51,8221,8685,6,2,2,2262,1184,1,0,0,1545,396,16461,1,20,0,1,250,0,1,32,0,10,118,0,19,12,3,0,1,0,0,253,0,69229,5028,education
57,3,94,4,1,0,970,126,2477,85,577,734,38051,1,1,863,1,32,2632,136,2,2260,25,356,112026,0,12,327,12,0,0,1687,4,29,125,0,2,11077,4,0,15770,0,1,444,8717,0,13,2509,11,1778,0,2022,9,1720,2675,2,2,4654,1622,781,44659,47,7583,6137,22,0,2,1170,50,1,0,0,1633,182,11030,1,46,0,1,249,0,0,51,0,10,183,0,94,10,2,0,1,0,1,45,0,25280,4263,tools
7,0,39,1,0,0,453,54,1349,8,474,410,28583,0,0,122,0,4,733,56,1,447,1,197,64528,0,10,33,10,0,1,1564,5,2,37,0,0,6337,0,0,14961,0,1,305,4515,0,7,1720,0,428,0,1152,6,422,1487,0,0,3799,958,349,64466,6,9844,3621,3,3,0,430,50,1,0,0,1071,117,9359,0,6,0,0,137,0,1,4,0,0,61,0,9,9,2,0,0,0,0,18,0,52706,3089,books_n_reference
14,3,27,1,1,0,126,43,451,6,94,31,2730,1,1,53,1,2,161,28,2,266,2,25,5115,0,10,22,10,0,1,71,4,1,9,0,2,570,0,0,1369,0,1,146,652,0,3,634,11,739,0,536,0,194,442,2,0,431,138,25,2334,27,269,490,1,2,0,570,0,1,0,0,101,47,637,1,10,0,1,44,0,1,2,0,10,57,0,7,9,14,0,1,0,0,8,0,2382,133,file_explorer
22,444,0,4,2,0,339098,97,4038,18,1392,763,62411,2,2,535,1,41,0,88,2,0,31,0,130355,0,0,0,0,0,0,1272,0,7,223,0,15480,0,4,0,19476,0,1,33,8524,0,11,0,160,1884,0,3807,10,0,3456,4,2,4067,0,0,86916,62,7329,8710,30,4,0,1448,533,1,0,0,1849,530,17060,2,18,0,2,306,0,1,39,0,19,119,0,26,12,0,0,6,0,0,277,0,50045,4329,tools
8,0,25,5,0,0,4,25,485,14,106,175,4150,0,0,208,0,59,472,106,0,418,55,13,14811,0,0,63,0,0,0,846,0,10,281,0,0,1824,0,0,6084,0,0,493,1027,0,4,545,0,124,0,459,1,428,302,0,2,1963,754,319,3940,0,10423,1,47,3,0,200,0,1,0,0,299,5,6369,0,8,0,0,57,0,0,53,0,0,33,0,19,0,2,0,0,0,0,54,0,6497,2175,drink_recipes
12,3,49,3,1,0,263,69,651,11,66,199,3894,1,1,142,1,24,457,48,2,409,19,154,10879,0,12,33,12,0,0,445,4,4,45,0,2,839,4,0,3496,1,1,358,1032,0,11,880,11,1319,0,661,0,668,749,2,1,1284,212,210,5998,46,414,516,18,0,2,374,50,1,0,0,175,34,793,1,8,0,1,90,0,1,6,2,10,81,0,18,10,2,0,1,0,0,38,0,5225,232,productivity
11,0,33,2,0,0,181,47,1763,92,314,584,17676,0,1,126,0,3,980,50,0,533,1,398,34908,0,10,33,10,0,0,276,4,32,66,0,0,3466,0,0,6971,0,1,282,4438,0,7,2142,0,392,0,1560,4,415,1691,0,1,857,1018,632,21493,2,1584,3168,2,13,0,2293,50,1,0,0,983,195,4301,0,7,0,0,99,0,0,49,0,0,59,0,94,9,2,0,0,0,1,26,0,10752,976,tools
58,3,105,3,1,0,359,132,1541,12,316,440,22233,1,1,224,1,16,717,58,2,486,11,186,64211,0,12,35,12,0,0,2109,5,4,45,0,2,6396,4,0,16403,0,1,462,5789,0,11,2225,11,1704,0,1868,6,928,1426,2,1,5472,1353,305,39618,49,12488,2554,12,3,2,1442,50,1,0,0,576,66,9738,1,54,0,1,172,0,1,8,0,10,190,0,20,12,2,0,1,0,0,32,0,40417,4866,tools
9,0,39,1,0,0,408,56,1536,24,558,503,27819,0,0,187,0,32,801,50,0,503,29,191,62822,0,10,31,10,0,1,1534,5,7,67,0,0,8099,0,0,15050,0,1,351,5538,0,7,1606,0,514,0,1144,6,493,1669,0,0,4094,586,352,75361,5,11415,4085,30,8,0,576,50,1,0,0,986,125,11058,0,8,0,0,136,0,1,11,0,0,66,0,25,11,2,0,0,0,0,41,0,64018,4542,productivity
2,0,6,0,0,0,0,6,510,0,239,295,3632,0,0,11,0,5,167,0,0,4,4,0,6572,0,0,0,0,0,0,1199,0,0,4,0,0,2328,0,0,5696,0,0,0,684,0,1,279,0,35,0,244,0,100,53,0,0,2524,282,0,2449,0,11137,1,3,2,0,224,0,1,0,0,50,0,6510,0,2,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,6425,2041,productivity
43,3,75,12,1,0,1227,104,93788,112,888,605,70285,1,1,662,1,51,1436,68,2,91505,48,555,589838,0,10,37,10,0,1,1336,5,44,90931,0,2,17993,0,0,21892,0,1,408,14434,0,11,3469,11,1464,0,2812,16,1945,94251,2,4,3743,2029,946,93547,46,10364,9296,46,4,0,1851,50,1,0,0,3416,352,18597,1,39,0,1,295,0,1,166,6,10,147,0,115,9,2,0,1,0,0,71,0,151420,5340,personalization
79,3,81,14,1,0,194,126,1178,55,231,235,16907,1,1,120,1,4,586,38,2,402,2,120,37544,0,12,35,12,0,0,1014,4,31,280,0,2,4452,4,0,9315,0,1,225,3899,0,8,1819,11,1351,0,1508,0,494,1044,2,5,2566,1038,140,12535,29,9578,2607,1,1,2,794,0,1,0,0,193,131,8669,1,67,0,1,140,0,0,56,0,10,205,0,67,10,0,0,1,0,0,11,0,14058,2520,lifestyle
10,0,44,95,0,0,531,63,3067,233,520,358,37989,0,0,460,0,38,3329,66,1,1529,3,225,73336,0,12,191,12,0,1,1325,5,188,266,0,0,8316,4,0,16643,0,1,1899,5685,0,10,3074,0,708,0,2522,3,931,3137,0,31,3469,1296,444,73503,6,11115,5471,4,2,0,781,50,1,0,0,798,248,13418,0,9,0,0,200,0,1,229,0,0,73,0,240,10,3,0,0,0,0,20,0,52677,4990,personalization
23,3,72,6,1,0,445,90,2164,21,205,418,14169,1,1,775,1,45,2693,676,2,2572,32,145,91406,0,12,445,12,0,1,1447,4,10,97,0,2,3669,4,0,13417,0,1,372,2914,0,26,2030,11,1551,0,1704,2,1637,2135,2,2,3504,1858,2001,29028,47,11578,1310,28,0,0,1615,50,1,0,0,503,34,7670,1,19,0,1,118,0,1,20,0,10,113,0,31,10,2,0,1,0,0,50,0,33607,1986,tools
0,0,8,0,0,0,0,8,442,0,174,152,4113,0,0,21,0,3,90,0,0,2,2,0,2519,0,0,0,0,0,0,649,0,0,2,0,0,1664,0,0,9419,0,0,0,382,0,1,546,0,43,0,459,0,112,118,0,0,1432,646,0,1291,0,13773,1,1,0,0,327,0,1,0,0,103,0,8491,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,3396,1068,tools
36,3,69,3,1,0,873,101,2115,14,541,480,37148,1,1,184,1,15,802,53,2,562,11,241,88413,0,12,33,12,0,1,1391,5,5,89,0,2,9814,4,0,18311,0,1,442,8882,0,11,2789,11,1556,0,2337,6,668,2422,2,1,3863,1844,435,68990,36,8988,5178,9,2,0,1103,50,1,0,0,1016,154,11753,1,32,0,1,210,0,1,9,0,10,138,0,22,12,2,0,1,0,0,24,0,51124,4303,music_n_audio
2,0,0,0,0,0,4482,11,479,0,22,30,691,0,0,42,0,1,0,5,0,0,0,0,5212,0,0,0,0,0,1,125,0,0,1,0,89,0,0,0,1025,0,0,0,108,0,0,0,24,142,0,76,0,0,453,0,0,288,0,0,562,1,1633,1,0,1,0,70,12,1,0,0,50,0,997,0,2,0,0,29,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,886,626,education
51,3,91,5,1,0,1430,115,2837,51,1003,863,71879,1,1,834,1,69,2827,78,2,2524,2,455,143615,0,12,340,12,0,1,1702,5,19,133,0,2,14527,4,0,25650,0,1,416,9761,0,12,3625,11,1742,0,2632,18,21418,3916,2,3,4771,2512,830,118002,47,11615,10386,3,2,2,1074,50,1,0,0,3189,252,19854,1,47,0,1,337,0,1,82,0,10,166,0,61,10,3,0,1,0,0,28,0,72696,5213,productivity
23,3,66,2,1,0,1050,101,2974,9,918,566,55349,1,1,326,1,44,1077,63,2,691,38,288,105292,0,12,37,12,0,1,2257,5,2,117,0,2,13740,4,0,24014,0,1,502,11732,0,11,3592,11,1739,0,2642,18,1022,3471,2,0,6498,1071,564,147588,50,10542,7785,37,2,0,2155,50,1,0,0,2653,238,16160,1,19,0,1,257,0,1,4,0,10,124,0,16,12,2,0,1,0,0,60,0,105719,4570,tools
41,3,78,2,1,0,278,96,954,9,120,317,7295,1,1,1171,1,43,503,53,2,482,39,130,23176,0,12,33,12,0,0,1646,4,2,126,0,2,3242,4,0,11851,0,1,368,2413,0,39,2048,11,1442,0,1194,1,902,943,2,0,4264,1306,185,18626,46,13095,269,40,0,2,15137,50,1,0,0,734,27,7480,1,37,0,1,110,0,1,6,0,10,137,0,17,10,2,0,1,0,0,61,0,18053,2577,tools
